age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
0.246575342,stategov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,morethan50k
0.465753425,selfempnotinc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.082191781,private,11,Never-married,Admin-clerical,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.136986301,stategov,13,Never-married,Prof-Speciality,Own-child,Black,Female,0.397959184,United-States,lessthan50k
0.273972603,private,11,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.418367347,United-States,morethan50k
0.246575342,private,9,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.448979592,United-States,lessthan50k
0.219178082,private,1,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.316326531,Mexico,lessthan50k
0.589041096,private,9,Divorced,Machine-op-inspect,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.068493151,private,13,Never-married,Admin-clerical,Own-child,White,Male,0.193877551,United-States,lessthan50k
0.589041096,stategov,11,Widowed,Other-Service,Not-in-family,Black,Female,0.367346939,United-States,lessthan50k
0.246575342,private,6,Separated,Other-Service,Unmarried,White,Male,0.193877551,United-States,lessthan50k
0.383561644,private,11,Divorced,Admin-clerical,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.178082192,private,9,Married-civ-spouse,Machine-op-inspect,Husband,Asian-Pac-Islander,Male,0.397959184,Vietnam,morethan50k
0.356164384,selfempinc,10,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.704081633,United-States,morethan50k
0.205479452,stategov,14,Never-married,Craft-repair,Not-in-family,White,Female,0.37755102,United-States,lessthan50k
0.246575342,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.418367347,United-States,lessthan50k
0.205479452,private,11,Divorced,Other-Service,Unmarried,Black,Female,0.397959184,United-States,lessthan50k
0.602739726,private,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.397959184,United-States,morethan50k
0.315068493,stategov,14,Divorced,Exec-Managerial,Unmarried,White,Female,0.397959184,United-States,lessthan50k
0.342465753,private,13,Married-civ-spouse,Sales,Husband,White,Male,0.602040816,United-States,morethan50k
0.054794521,private,10,Never-married,Sales,Unmarried,White,Female,0.346938776,United-States,lessthan50k
0.246575342,private,10,Never-married,Sales,Own-child,White,Female,0.193877551,United-States,lessthan50k
0.123287671,private,13,Never-married,Exec-Managerial,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.260273973,stategov,9,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.602040816,United-States,morethan50k
0.095890411,private,13,Married-civ-spouse,Sales,Other-relative,White,Male,0.397959184,United-States,lessthan50k
0.410958904,private,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.571428571,United-States,morethan50k
0.465753425,private,12,Divorced,Tech Support,Not-in-family,White,Male,0.295918367,United-States,lessthan50k
0.684931507,private,10,Widowed,Sales,Not-in-family,White,Female,0.244897959,Nicaragua,lessthan50k
0.438356164,private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.244897959,United-States,lessthan50k
0.561643836,private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.479591837,United-States,morethan50k
0.602739726,private,3,Divorced,Craft-repair,Unmarried,White,Female,0.397959184,United-States,lessthan50k
0.260273973,private,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.346938776,United-States,lessthan50k
0.02739726,private,10,Never-married,Tech Support,Other-relative,Asian-Pac-Islander,Male,0.397959184,Vietnam,lessthan50k
0.164383562,selfempnotinc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.346938776,United-States,lessthan50k
0.356164384,private,13,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.397959184,United-States,morethan50k
0.589041096,selfempnotinc,9,Divorced,Sales,Not-in-family,Black,Male,0.551020408,United-States,lessthan50k
0.246575342,private,10,Never-married,Sales,Unmarried,White,Male,0.397959184,United-States,lessthan50k
0.246575342,private,9,Separated,Sales,Unmarried,White,Female,0.397959184,United-States,lessthan50k
0.219178082,private,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.653061224,United-States,morethan50k
0.260273973,private,13,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0.5,China,lessthan50k
0.273972603,private,13,Never-married,Transport-Moving,Not-in-family,White,Male,0.459183673,United-States,lessthan50k
0.246575342,private,12,Married-AF-spouse,Admin-clerical,Wife,White,Female,0.397959184,United-States,lessthan50k
0,private,5,Never-married,Priv-house-serv,Own-child,White,Male,0.295918367,United-States,lessthan50k
0.273972603,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.602040816,United-States,morethan50k
0.150684932,private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,morethan50k
0.342465753,private,10,Divorced,Machine-op-inspect,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.246575342,selfempinc,9,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.602040816,Hungary,morethan50k
0.123287671,private,10,Never-married,Farming-fishing,Other-relative,White,Female,0.653061224,United-States,lessthan50k
0.383561644,localgov,6,Married-civ-spouse,Other-Service,Husband,Black,Male,0.5,United-States,lessthan50k
0.205479452,private,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.43877551,United-States,morethan50k
0.630136986,private,10,Widowed,Admin-clerical,Unmarried,White,Female,0.428571429,United-States,lessthan50k
0.068493151,private,10,Never-married,Prof-Speciality,Other-relative,Asian-Pac-Islander,Female,0.193877551,South,lessthan50k
0.260273973,private,10,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.551020408,United-States,morethan50k
0.383561644,stategov,9,Married-civ-spouse,Exec-Managerial,Wife,White,Female,0.397959184,United-States,lessthan50k
0.232876712,private,8,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.551020408,United-States,morethan50k
0.136986301,stategov,13,Never-married,Craft-repair,Not-in-family,White,Male,0.602040816,United-States,lessthan50k
0.410958904,selfempnotinc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.56122449,United-States,morethan50k
0.246575342,private,3,Never-married,Other-Service,Own-child,White,Male,0.520408163,United-States,lessthan50k
0.150684932,private,10,Never-married,Machine-op-inspect,Own-child,White,Female,0.397959184,United-States,lessthan50k
0.383561644,private,9,Never-married,Handlers-Movers,Other-relative,White,Male,0.397959184,United-States,lessthan50k
0.123287671,private,13,Never-married,Admin-clerical,Own-child,Asian-Pac-Islander,Female,0.397959184,Thailand,lessthan50k
0.205479452,selfempnotinc,5,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.448979592,United-States,lessthan50k
0.178082192,private,7,Married-civ-spouse,Admin-clerical,Wife,White,Female,0.397959184,United-States,lessthan50k
0.575342466,private,5,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.397959184,Puerto-Rico,lessthan50k
0.246575342,stategov,15,Never-married,Exec-Managerial,Not-in-family,White,Female,0.428571429,United-States,morethan50k
0.383561644,private,10,Divorced,Handlers-Movers,Not-in-family,White,Male,0.295918367,United-States,lessthan50k
0.808219178,selfempnotinc,10,Widowed,Transport-Moving,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.287671233,private,9,Divorced,Admin-clerical,Own-child,White,Female,0.397959184,United-States,lessthan50k
0.205479452,private,14,Never-married,Sales,Own-child,Black,Male,0.397959184,United-States,lessthan50k
0.287671233,selfempnotinc,9,Divorced,Farming-fishing,Not-in-family,White,Male,0.5,United-States,lessthan50k
0.178082192,private,12,Never-married,Prof-Speciality,Unmarried,Black,Female,0.357142857,United-States,lessthan50k
0.493150685,selfempinc,11,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.397959184,Greece,morethan50k
0.136986301,stategov,13,Never-married,Prof-Speciality,Not-in-family,White,Male,0.5,United-States,lessthan50k
0.369863014,private,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.295918367,United-States,lessthan50k
0.246575342,private,14,Married-civ-spouse,Exec-Managerial,Husband,Asian-Pac-Islander,Male,0.5,United-States,morethan50k
0.260273973,private,1,Never-married,Other-Service,Other-relative,Other,Female,0.397959184,El-Salvador,lessthan50k
0.465753425,private,10,Married-civ-spouse,Exec-Managerial,Wife,White,Female,0.091836735,United-States,morethan50k
0.342465753,localgov,9,Married-civ-spouse,Transport-Moving,Husband,White,Male,0.397959184,United-States,lessthan50k
0.315068493,private,13,Married-AF-spouse,Prof-Speciality,Husband,White,Male,0.5,United-States,morethan50k
0.383561644,private,9,Married-civ-spouse,Handlers-Movers,Husband,White,Male,0.397959184,United-States,lessthan50k
0.520547945,private,4,Divorced,Craft-repair,Unmarried,White,Female,0.367346939,United-States,morethan50k
0.260273973,private,3,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.397959184,United-States,lessthan50k
0.547945205,federalgov,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.397959184,United-States,morethan50k
0.136986301,private,9,Divorced,Tech Support,Not-in-family,White,Female,0.448979592,United-States,lessthan50k
0.616438356,private,14,Never-married,Handlers-Movers,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.164383562,private,13,Married-civ-spouse,Sales,Husband,White,Male,0.551020408,United-States,lessthan50k
0.287671233,selfempnotinc,13,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0.295918367,United-States,lessthan50k
0.164383562,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.5,United-States,lessthan50k
0.205479452,localgov,14,Never-married,Prof-Speciality,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.246575342,private,13,Never-married,Exec-Managerial,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.109589041,private,12,Never-married,Prof-Speciality,Not-in-family,White,Male,0.551020408,United-States,lessthan50k
0.232876712,localgov,14,Never-married,Prof-Speciality,Not-in-family,White,Male,0.346938776,United-States,lessthan50k
0.273972603,stategov,10,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.37755102,United-States,lessthan50k
0.246575342,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.448979592,United-States,lessthan50k
0.246575342,private,9,Never-married,Handlers-Movers,Own-child,White,Male,0.244897959,United-States,lessthan50k
0.095890411,private,11,Never-married,Craft-repair,Own-child,White,Male,0.397959184,United-States,lessthan50k
0,private,7,Never-married,Craft-repair,Own-child,White,Female,0.295918367,United-States,lessthan50k
0.246575342,private,13,Divorced,Sales,Not-in-family,White,Female,0.397959184,United-States,lessthan50k
0.191780822,private,11,Separated,Tech Support,Unmarried,Black,Female,0.316326531,United-States,lessthan50k
0.246575342,private,12,Never-married,Craft-repair,Not-in-family,White,Male,0.602040816,United-States,lessthan50k
0.438356164,selfempnotinc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,lessthan50k
0.246575342,federalgov,9,Married-civ-spouse,Admin-clerical,Husband,White,Male,0.397959184,United-States,lessthan50k
0.520547945,selfempnotinc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.5,United-States,lessthan50k
0.273972603,private,2,Married-civ-spouse,Machine-op-inspect,Husband,White,Male,0.397959184,Mexico,lessthan50k
0.219178082,localgov,10,Never-married,Craft-repair,Unmarried,Black,Female,0.173469388,United-States,lessthan50k
0.438356164,private,13,Married-civ-spouse,Sales,Husband,White,Male,0.448979592,United-States,morethan50k
0.205479452,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.448979592,United-States,lessthan50k
0.301369863,private,14,Never-married,Prof-Speciality,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.342465753,localgov,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.397959184,El-Salvador,lessthan50k
0.178082192,stategov,14,Married-civ-spouse,Prof-Speciality,Wife,White,Female,0.5,United-States,morethan50k
0.178082192,private,11,Never-married,Prof-Speciality,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.424657534,selfempinc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.397959184,United-States,morethan50k
0.547945205,selfempnotinc,13,Married-civ-spouse,Sales,Husband,White,Male,0.091836735,United-States,lessthan50k
0.534246575,private,5,Divorced,Craft-repair,Unmarried,Black,Female,0.448979592,United-States,lessthan50k
0.150684932,private,10,Never-married,Protective-serv,Own-child,White,Male,0.397959184,Honduras,lessthan50k
0.356164384,private,13,Married-civ-spouse,Tech Support,Husband,White,Male,0.234693878,United-States,morethan50k
0.397260274,private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.602040816,United-States,lessthan50k
0.589041096,private,13,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.448979592,United-States,morethan50k
0.452054795,localgov,14,Divorced,Prof-Speciality,Unmarried,White,Female,0.653061224,United-States,lessthan50k
0.273972603,private,8,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.5,United-States,morethan50k
0.328767123,private,9,Divorced,Craft-repair,Other-relative,Black,Female,0.397959184,United-States,lessthan50k
0.287671233,private,10,Married-civ-spouse,Exec-Managerial,Wife,White,Female,0.37755102,United-States,lessthan50k
0.082191781,private,10,Never-married,Other-Service,Own-child,White,Female,0.397959184,United-States,lessthan50k
0.575342466,private,10,Married-civ-spouse,Exec-Managerial,Husband,White,Male,0.5,United-States,morethan50k
0.753424658,private,14,Never-married,Prof-Speciality,Not-in-family,White,Male,0.602040816,United-States,lessthan50k
0.410958904,localgov,10,Divorced,Admin-clerical,Not-in-family,White,Female,0.326530612,United-States,lessthan50k
0.164383562,private,11,Never-married,Craft-repair,Other-relative,White,Male,0.397959184,United-States,lessthan50k
0.246575342,private,13,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.602040816,United-States,lessthan50k
0.095890411,private,10,Married-civ-spouse,Admin-clerical,Husband,White,Male,0.142857143,United-States,lessthan50k
0.068493151,private,9,Never-married,Sales,Unmarried,White,Female,0.397959184,United-States,lessthan50k
0.246575342,private,9,Never-married,Exec-Managerial,Own-child,White,Male,0.397959184,United-States,lessthan50k
0.342465753,private,13,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.448979592,United-States,morethan50k
0.315068493,stategov,14,Divorced,Prof-Speciality,Unmarried,White,Female,0.193877551,United-States,lessthan50k
0.602739726,private,9,Divorced,Admin-clerical,Not-in-family,Asian-Pac-Islander,Female,0.397959184,Japan,lessthan50k
0.561643836,selfempnotinc,13,Never-married,Farming-fishing,Own-child,White,Male,0.724489796,United-States,lessthan50k
0.301369863,stategov,9,Divorced,Prof-Speciality,Not-in-family,White,Male,0.397959184,United-States,lessthan50k
0.383561644,selfempnotinc,10,Divorced,Prof-Speciality,Not-in-family,White,Female,0.5,United-States,lessthan50k
0.109589041,private,9,Never-married,Handlers-Movers,Not-in-family,White,Male,0.448979592,United-States,lessthan50k
0.232876712,private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0.397959184,United-States,morethan50k
0.383561644,private,13,Married-civ-spouse,Prof-Speciality,Husband,White,Male,0.448979592,United-States,morethan50k
0.150684932,private,10,Separated,Handlers-Movers,Not-in-family,Black,Male,0.397959184,United-States,lessthan50k
